environment,task,response_regime,horizon,estimator,denominator_contract,clipping_contract,support_contract,independent_logged_datasets,minimum_policy_empirical_coverage,minimum_policy_coverage_ci_low,coverage_gate,rank_gate,pairwise_gate,sign_gate,false_improvement_probability,false_improvement_gate,median_ess,ess_gate,support_gate,finite_gate,approved_known_value_tuple,retrospective_ehr_ope_authorized,authorization_boundary
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,DR,crossfit_stronger,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.192,False,3.075248872,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,DR,crossfit_stronger,none,masked,200,0.0,1.734723476e-18,False,False,True,False,0.18,False,3.030996691,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,DR,exact_behavior,20,masked,200,0.225,0.1726236972,False,False,True,False,0.129,False,5.842757609,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,DR,exact_behavior,none,masked,200,0.33,0.2685742587,False,False,False,False,0.128,False,5.802256156,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,DR,misspecified_behavior,20,masked,200,0.0,1.734723476e-18,False,False,True,False,0.175,False,5.597404921,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,DR,misspecified_behavior,none,masked,200,0.0,1.734723476e-18,False,False,True,False,0.175,False,5.597404921,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,DR,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,False,True,False,0.193,False,5.626591611,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,DR,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,False,True,False,0.193,False,5.626591611,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,FQE,crossfit_stronger,20,masked,200,0.0,1.734723476e-18,False,True,True,False,0.2,False,3.075248872,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,FQE,crossfit_stronger,none,masked,200,0.0,1.734723476e-18,False,True,True,False,0.2,False,3.030996691,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,FQE,exact_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,False,0.2,False,5.842757609,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,FQE,exact_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,False,0.2,False,5.802256156,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,FQE,misspecified_behavior,20,masked,200,0.0,1.734723476e-18,False,True,True,False,0.2,False,5.597404921,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,FQE,misspecified_behavior,none,masked,200,0.0,1.734723476e-18,False,True,True,False,0.2,False,5.597404921,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,FQE,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,True,True,False,0.2,False,5.626591611,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,FQE,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,True,True,False,0.2,False,5.626591611,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,IS,crossfit_stronger,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.202,False,3.075248872,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,IS,crossfit_stronger,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.202,False,3.030996691,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,IS,exact_behavior,20,masked,200,0.005,0.0008831687156,False,False,False,False,0.205,False,5.842757609,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,IS,exact_behavior,none,masked,200,0.005,0.0008831687156,False,False,False,False,0.205,False,5.802256156,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,IS,misspecified_behavior,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.199,False,5.597404921,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,IS,misspecified_behavior,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.199,False,5.597404921,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,IS,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.199,False,5.626591611,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,IS,paper_lstm_h16,none,masked,200,0.0,1.734723476e-18,False,False,False,False,0.199,False,5.626591611,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,PDIS,crossfit_stronger,20,masked,200,0.0,1.734723476e-18,False,False,False,False,0.192,False,3.075248872,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,PDIS,crossfit_stronger,none,masked,200,0.0,1.734723476e-18,False,False,True,False,0.182,False,3.030996691,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,PDIS,exact_behavior,20,masked,200,0.26,0.2041383006,False,False,False,False,0.128,False,5.842757609,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,PDIS,exact_behavior,none,masked,200,0.34,0.2779154597,False,False,False,False,0.128,False,5.802256156,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,PDIS,misspecified_behavior,20,masked,200,0.0,1.734723476e-18,False,False,True,False,0.177,False,5.597404921,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,PDIS,misspecified_behavior,none,masked,200,0.0,1.734723476e-18,False,False,True,False,0.177,False,5.597404921,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
heart_failure_adaptive_composite_v1,heart_failure,adaptive_composite,4,PDIS,paper_lstm_h16,20,masked,200,0.0,1.734723476e-18,False,False,True,False,0.193,False,5.626591611,False,True,True,False,False,Passing exact known-value tuples calibrates an estimator/task-regime map but does not authorize retrospective real-EHR OPE without separate trained-policy and overlap gates.
